AssignmentStatus,WorkTimeInSeconds,Input.case,Input.query,Input.title,Input.link,Input.imglink,Input.snippet_A,Input.snippet_B,Answer.better,Answer.case,Answer.query,Answer.quest
Approved,12,864,Food Stamp Program,Trump Budget Proposes Cuts to Food-Stamp Program - WSJ,https://www.wsj.com/articles/trump-budget-proposes-cuts-to-food-stamp-program-1495480261,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_1.png,<p>There are a number of proposals that will be included on Tuesday when President Trump releases his budget.  Staff who are aware of the budget details indicate one proposal will be to reduce spending for the food-stamp program by $193 billion over the next decade.</p>,"<p>President Donald Trump’s budget on Tuesday will propose a $193 billion reduction in spending on the food-stamp program over a decade, according to people familiar with the plans.</p>",2,864|864,Food Stamp Program,s
Approved,56,865,Food Stamp Program,Trump Budget Proposes Cuts to Food-Stamp Program - WSJ,https://www.wsj.com/articles/trump-budget-proposes-cuts-to-food-stamp-program-1495480261,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_1.png,"<p>President Donald Trump’s budget on Tuesday will propose a $193 billion reduction in spending on the food-stamp program over a decade, according to people familiar with the plans.</p>","<p>When President Trump publishes his budget this coming Tuesday, there will be big reductions in food stamp spending.  People who have some familiarity with Trump's plans have shared that he will be proposing a reduction of $193 billion over the next ten years.</p>",2,865|865,Food Stamp Program,o
Approved,90,865,Food Stamp Program,Trump Budget Proposes Cuts to Food-Stamp Program - WSJ,https://www.wsj.com/articles/trump-budget-proposes-cuts-to-food-stamp-program-1495480261,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_1.png,"<p>President Donald Trump’s budget on Tuesday will propose a $193 billion reduction in spending on the food-stamp program over a decade, according to people familiar with the plans.</p>","<p>When President Trump publishes his budget this coming Tuesday, there will be big reductions in food stamp spending.  People who have some familiarity with Trump's plans have shared that he will be proposing a reduction of $193 billion over the next ten years.</p>",b,865|865,Food Stamp Program,o
Approved,18,865,Food Stamp Program,Trump Budget Proposes Cuts to Food-Stamp Program - WSJ,https://www.wsj.com/articles/trump-budget-proposes-cuts-to-food-stamp-program-1495480261,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_1.png,"<p>President Donald Trump’s budget on Tuesday will propose a $193 billion reduction in spending on the food-stamp program over a decade, according to people familiar with the plans.</p>","<p>When President Trump publishes his budget this coming Tuesday, there will be big reductions in food stamp spending.  People who have some familiarity with Trump's plans have shared that he will be proposing a reduction of $193 billion over the next ten years.</p>",2,865|865,Food Stamp Program,s
Approved,105,865,Food Stamp Program,Trump Budget Proposes Cuts to Food-Stamp Program - WSJ,https://www.wsj.com/articles/trump-budget-proposes-cuts-to-food-stamp-program-1495480261,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_1.png,"<p>President Donald Trump’s budget on Tuesday will propose a $193 billion reduction in spending on the food-stamp program over a decade, according to people familiar with the plans.</p>","<p>When President Trump publishes his budget this coming Tuesday, there will be big reductions in food stamp spending.  People who have some familiarity with Trump's plans have shared that he will be proposing a reduction of $193 billion over the next ten years.</p>",2,865|865,Food Stamp Program,o
Approved,149,865,Food Stamp Program,Trump Budget Proposes Cuts to Food-Stamp Program - WSJ,https://www.wsj.com/articles/trump-budget-proposes-cuts-to-food-stamp-program-1495480261,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_1.png,"<p>President Donald Trump’s budget on Tuesday will propose a $193 billion reduction in spending on the food-stamp program over a decade, according to people familiar with the plans.</p>","<p>When President Trump publishes his budget this coming Tuesday, there will be big reductions in food stamp spending.  People who have some familiarity with Trump's plans have shared that he will be proposing a reduction of $193 billion over the next ten years.</p>",2,865|865,Food Stamp Program,a
Approved,32,866,Food Stamp Program,Florida Food Assistance Program (SNAP) | Benefits.gov,https://www.benefits.gov/benefits/benefit-details/1244,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_2.png,"<p>The Food Stamp program, which is now known as the Supplemental Nutrition Assistance Program (SNAP), helps poor people get food, and educates them on healthy eating and cooking. The Florida state food assistant program(SNAP) works along with the United States Department of Agriculture(USDA) to provide these services.</p>","<p>Florida Food Assistance Program (SNAP)</p><p>The United States Department of Agriculture’s (USDA) Supplemental Nutrition Assistance Program (SNAP), called food assistance in Florida and formerly known as the Food Stamp Program, provides food benefits, access to a healthy diet, and education on food preparation and nutrition to low-income households.</p>",2,866|866,Food Stamp Program,s
Approved,110,866,Food Stamp Program,Florida Food Assistance Program (SNAP) | Benefits.gov,https://www.benefits.gov/benefits/benefit-details/1244,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_2.png,"<p>The Food Stamp program, which is now known as the Supplemental Nutrition Assistance Program (SNAP), helps poor people get food, and educates them on healthy eating and cooking. The Florida state food assistant program(SNAP) works along with the United States Department of Agriculture(USDA) to provide these services.</p>","<p>Florida Food Assistance Program (SNAP)</p><p>The United States Department of Agriculture’s (USDA) Supplemental Nutrition Assistance Program (SNAP), called food assistance in Florida and formerly known as the Food Stamp Program, provides food benefits, access to a healthy diet, and education on food preparation and nutrition to low-income households.</p>",g,866|866,Food Stamp Program,o
Approved,51,866,Food Stamp Program,Florida Food Assistance Program (SNAP) | Benefits.gov,https://www.benefits.gov/benefits/benefit-details/1244,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_2.png,"<p>The Food Stamp program, which is now known as the Supplemental Nutrition Assistance Program (SNAP), helps poor people get food, and educates them on healthy eating and cooking. The Florida state food assistant program(SNAP) works along with the United States Department of Agriculture(USDA) to provide these services.</p>","<p>Florida Food Assistance Program (SNAP)</p><p>The United States Department of Agriculture’s (USDA) Supplemental Nutrition Assistance Program (SNAP), called food assistance in Florida and formerly known as the Food Stamp Program, provides food benefits, access to a healthy diet, and education on food preparation and nutrition to low-income households.</p>",2,866|866,Food Stamp Program,a
Approved,55,866,Food Stamp Program,Florida Food Assistance Program (SNAP) | Benefits.gov,https://www.benefits.gov/benefits/benefit-details/1244,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_2.png,"<p>The Food Stamp program, which is now known as the Supplemental Nutrition Assistance Program (SNAP), helps poor people get food, and educates them on healthy eating and cooking. The Florida state food assistant program(SNAP) works along with the United States Department of Agriculture(USDA) to provide these services.</p>","<p>Florida Food Assistance Program (SNAP)</p><p>The United States Department of Agriculture’s (USDA) Supplemental Nutrition Assistance Program (SNAP), called food assistance in Florida and formerly known as the Food Stamp Program, provides food benefits, access to a healthy diet, and education on food preparation and nutrition to low-income households.</p>",g,866|866,Food Stamp Program,o
Approved,68,866,Food Stamp Program,Florida Food Assistance Program (SNAP) | Benefits.gov,https://www.benefits.gov/benefits/benefit-details/1244,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Food Stamp Program_2.png,"<p>The Food Stamp program, which is now known as the Supplemental Nutrition Assistance Program (SNAP), helps poor people get food, and educates them on healthy eating and cooking. The Florida state food assistant program(SNAP) works along with the United States Department of Agriculture(USDA) to provide these services.</p>","<p>Florida Food Assistance Program (SNAP)</p><p>The United States Department of Agriculture’s (USDA) Supplemental Nutrition Assistance Program (SNAP), called food assistance in Florida and formerly known as the Food Stamp Program, provides food benefits, access to a healthy diet, and education on food preparation and nutrition to low-income households.</p>",b,866|866,Food Stamp Program,o
